002129,中环股份
002133,广宇集团
002137,实益达
002141,蓉胜超微
002145,中核钛白
002149,西部材料
002153,石基信息
002157,正邦科技
002161,远望谷
002165,红宝丽
002169,智光电气
002173,山下湖
002177,御银股份
002181,粤传媒
002185,华天科技
002189,利达光电
002193,山东如意
002197,证通电子
002201,九鼎新材
002205,国统股份
002209,达意隆
002213,特尔佳
002217,联合化工
002221,东华能源
002225,濮耐股份
002229,鸿博股份
002233,塔牌集团
002237,恒邦股份
002241,歌尔声学
002245,澳洋顺昌
002249,大洋电机
002253,川大智胜
002257,立立电子
002261,拓维信息
002265,西仪股份
002269,美邦服饰
002273,水晶光电
000007,ST达声
000011,S*ST物业
000017,SST中华
000021,长城开发
000025,特力Ａ
000029,深深房Ａ
000033,新都酒店
000037,深南电Ａ
000043,中航地产
000049,德赛电池
000058,ST赛格
000062,深圳华强
000068,赛格三星
000088,盐田港
000099,中信海直
000153,丰原药业
000159,国际实业
000401,冀东水泥
000408,ST玉源
000413,宝石Ａ
000418,小天鹅Ａ
000422,湖北宜化
000428,华天酒店
000498,*ST丹化
000504,赛迪传媒
000510,金路集团
000515,攀渝钛业
000520,长航凤凰
000524,东方宾馆
000528,柳工
000533,万家乐
000538,云南白药
000543,皖能电力
000547,闽福发Ａ
000552,靖远煤电
000557,ST银广夏
000561,S*ST长岭
000565,渝三峡Ａ
000569,长城股份
000573,粤宏远Ａ
000582,北海港
000587,SST光明
000592,ST中福
000596,古井贡酒
000600,建投能源
000605,ST四环
000609,绵世股份
000613,ST东海Ａ
000619,海螺型材
000627,天茂集团
000632,三木集团
000637,茂化实华
000652,泰达股份
000659,珠海中富
000665,武汉塑料
000669,领先科技
000677,山东海龙
000681,*ST远东
000686,东北证券
000692,ST惠天
000700,模塑科技
000705,浙江震元
000710,天兴仪表
000715,中兴商业
000719,S*ST鑫安
000723,美锦能源
000728,国元证券
000735,罗牛山
000739,普洛股份
000752,西藏发展
000758,中色股份
000762,西藏矿业
000776,S延边路
000780,平庄能源
000786,北新建材
000791,西北化工
000796,宝商集团
000800,一汽轿车
000806,银河科技
000811,烟台冰轮
000816,江淮动力
000821,京山轻机
000826,合加资源
000831,关铝股份
000837,秦川发展
000850,华茂股份
000858,五粮液
000862,银星能源
000876,新希望
000881,大连国际
000886,海南高速
000890,法尔胜
000897,津滨发展
000901,航天科技
000906,南方建材
000911,南宁糖业
000916,华北高速
000920,南方汇通
000925,SST海纳
000929,兰州黄河
000933,神火股份
000938,紫光股份
000950,建峰化工
000955,欣龙控股
000960,锡业股份
000965,天保基建
000969,安泰科技
000973,佛塑股份
000978,桂林旅游
000982,中银绒业
000988,华工科技
000995,皇台酒业
000999,三九医药
002002,ST琼花
002006,精工科技
002010,传化股份
002014,永新股份
002018,华星化工
002022,科华生物
002026,山东威达
002030,达安基因
002034,美欣达
002038,双鹭药业
002042,华孚色纺
002046,轴研科技
002050,三花股份
002054,德美化工
002058,威尔泰
002062,宏润建设
002066,瑞泰科技
002070,众和股份
002074,东源电器
002078,太阳纸业
002082,栋梁新材
002086,东方海洋
002090,金智科技
002094,青岛金王
002098,浔兴股份
002102,冠福家用
002106,莱宝高科
002110,三钢闽光
002114,罗平锌电
002118,紫鑫药业
002122,天马股份
002126,银轮股份
002130,沃尔核材
002134,天津普林
002138,顺络电子
002142,宁波银行
002146,荣盛发展
002150,江苏通润
002154,报喜鸟
002158,汉钟精机
002162,斯米克
002166,莱茵生物
002170,芭田股份
